"articleDate","articleName","articleSource","articleLink"
"2017-05-09","【媒體報導】教育體系資安暨個資授證 13機構通過","國立教育廣播電台","https://www2.nchu.edu.tw/news-detail/id/39958"
"2017-05-09","【學者評論】大地母親…前瞻奉獻什麼給妳？","聯合報","https://www2.nchu.edu.tw/news-detail/id/39957"
"2017-05-08","【媒體公關組】惠蓀講座 廖俊智：臺灣可發展研發輔助業","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39952"
"2017-05-08","【媒體公關組】興大「幸福之舟」感恩活動 親子情感加溫","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39948"
"2017-05-08","【媒體公關組】教育體系資安暨個資授證 13機構通過","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39947"
"2017-05-08","【媒體報導】全大運》「森林系男孩」朱宸平 100公尺蝶式破大會","自由時報","https://www2.nchu.edu.tw/news-detail/id/39945"
"2017-05-08","【媒體報導】【植物醫師】「未來植醫」的自我期許：要醫作物也醫人心","農傳媒","https://www2.nchu.edu.tw/news-detail/id/39937"
"2017-05-08","【媒體報導】花現新台中營隊帶領學子認識植物世界","中國時報","https://www2.nchu.edu.tw/news-detail/id/39936"
"2017-05-05","【媒體報導】今起帶毛小孩出國 3個月內回國免隔離","聯合報","https://www2.nchu.edu.tw/news-detail/id/39929"
"2017-05-04","【媒體報導】台南新化林場步道 徵求命名","聯合報","https://www2.nchu.edu.tw/news-detail/id/39905"
"2017-05-03","【學生報導】摩斯 X 二餐 X 自治「餐」與","中興大學新聞社","https://www2.nchu.edu.tw/news-detail/id/39897"
"2017-05-03","【媒體公關組】興大森林週 5/1-5/7精彩登場","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39888"
"2017-05-02","【媒體公關組】吳孟柔律師興大開講  解答新創事業奧祕","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39881"
"2017-05-01","【媒體報導】Agreement promotes collaboration with National Chung Hsing University in Taiwan","University of Delaware","https://www2.nchu.edu.tw/news-detail/id/39851"
"2017-05-01","【學者評論】蔡東杰》美中關係髮夾彎 兩岸呢","中國時報","https://www2.nchu.edu.tw/news-detail/id/39857"
"2017-04-28","【媒體報導】廢枝處理時間半年縮為3小時，興大快速發酵技術「化枯枝為綠金」","民報","https://www2.nchu.edu.tw/news-detail/id/39840"
"2017-04-28","【媒體報導】〈台北都會〉瑞芳》蝙蝠洞摺翅蝠銳減 台日學者探秘","自由時報","https://www2.nchu.edu.tw/news-detail/id/39836"
"2017-04-28","【媒體報導】小花蔓澤蘭醋液防治小黑蚊 研習會場師生興趣高","聯合報","https://www2.nchu.edu.tw/news-detail/id/39829"
"2017-04-27","【媒體報導】反制中國航艦 我應提升飛、潛、快戰力","自由時報","https://www2.nchu.edu.tw/news-detail/id/39812"
"2017-04-27","【媒體報導】戴奧辛來源成謎 學者建議多採樣","自由時報","https://www2.nchu.edu.tw/news-detail/id/39813"
"2017-04-27","【媒體報導】iStockChain創新應用區塊鏈 獲獎","工商時報","https://www2.nchu.edu.tw/news-detail/id/39814"
"2017-04-26","【媒體報導】禽流感疫情趨緩 中央災害應變中心擬解編","中央社","https://www2.nchu.edu.tw/news-detail/id/39805"
"2017-04-26","【媒體報導】吃便當研究廚餘 楊秋忠找到「飛彈」酵素","聯合報","https://www2.nchu.edu.tw/news-detail/id/39801"
"2017-04-26","【學生投稿】從谷阿莫事件看是否構成合理使用？","風傳媒","https://www2.nchu.edu.tw/news-detail/id/39803"
"2017-04-26","【媒體報導】守護國家山林 林務局興大結盟","中華日報","https://www2.nchu.edu.tw/news-detail/id/39802"
"2017-04-25","【媒體報導】燃燒與能源學術研討會 興大登場","勁報","https://www2.nchu.edu.tw/news-detail/id/39789"
"2017-04-25","【媒體報導】首次到訪紐約 中興大學校長與校友聚會","新唐人","https://www2.nchu.edu.tw/news-detail/id/39788"
"2017-04-25","【媒體報導】禽流感疫情趨緩 中央災害應變中心擬解編","中央社","https://www2.nchu.edu.tw/news-detail/id/39787"
"2017-04-24","【媒體公關組】燃燒與能源學術研討會 興大登場","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39761"
"2017-04-24","【媒體報導】不解！箱籠養殖染毒 專家急解謎","聯合報","https://www2.nchu.edu.tw/news-detail/id/39769"
"2017-04-24","【媒體報導】琉球松遭白蟻蛀蝕 林管處邀專家醫治","中央社","https://www2.nchu.edu.tw/news-detail/id/39767"
"2017-04-24","【媒體報導】小花蔓澤蘭製成醋液 能防小黑蚊","中央社","https://www2.nchu.edu.tw/news-detail/id/39765"
"2017-04-24","【媒體報導】傳統潑水節於興大登場 泰生在臺祈福過新年 一解鄉愁","大成報","https://www2.nchu.edu.tw/news-detail/id/39759"
"2017-04-21","【媒體公關組】興大潑水節 泰生點福水過新年","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39750"
"2017-04-21","【媒體報導】台南3大知名「賞螢」區 今年火金姑數量大爆發！","聯合報","https://www2.nchu.edu.tw/news-detail/id/39741"
"2017-04-21","【媒體報導】增強國際競爭力 食品化妝品研討會登場","中國時報","https://www2.nchu.edu.tw/news-detail/id/39740"
"2017-04-20","【媒體公關組】食品化粧品生技產學研發研討會 興大登場","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39737"
"2017-04-20","【媒體公關組】興人師獎  學生票選鼓勵熱血教師","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39716"
"2017-04-20","【媒體報導】興大徐堯煇教授 榮獲科技部傑出研究獎","教育廣播電台","https://www2.nchu.edu.tw/news-detail/id/39710"
"2017-04-20","【媒體報導】興大校長薛富盛接任中科產學訓協會理事長","經濟日報","https://www2.nchu.edu.tw/news-detail/id/39691"
"2017-04-19","【媒體公關組】興大徐堯煇教授 榮獲科技部傑出研究獎","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39694"
"2017-04-19","【媒體報導】新化林場火金姑報到 夜光精靈飛舞綠欉間","自由時報","https://www2.nchu.edu.tw/news-detail/id/39681"
"2017-04-18","【媒體公關組】興大薛富盛校長 接任中科產學訓協會理事長","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39684"
"2017-04-18","【媒體報導】煉鋼大賽世界冠軍 李佳峻談打敗鋼鐵大國選手奪冠過程…","自由時報","https://www2.nchu.edu.tw/news-detail/id/39656"
"2017-04-17","【媒體報導】台中市偏鄉犬貓絕育 還有到府接送","中國時報","https://www2.nchu.edu.tw/news-detail/id/39661"
"2017-04-17","【學者評論】第二次韓戰？／蔡東杰》誰都不想開戰，但是…","中國時報","https://www2.nchu.edu.tw/news-detail/id/39660"
"2017-04-17","【媒體報導】種樹詩人吳晟談「落羽松」 要大家別再一窩蜂","自由時報","https://www2.nchu.edu.tw/news-detail/id/39658"
"2017-04-17","【媒體報導】工具機智慧化社群成立 攜手掌握智機關鍵技術","經濟日報","https://www2.nchu.edu.tw/news-detail/id/39652"
"2017-04-14","【媒體報導】擊敗4千人 興大學生奪煉鋼賽世界冠軍","民視","https://www2.nchu.edu.tw/news-detail/id/39614"
"2017-04-14","【媒體公關組】國際煉鋼賽 中興大學博士生李佳峻奪世界冠軍","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39643"
"2017-04-14","【媒體報導】川習會/蔡東杰：美陸都有溝通迫切性","中評社","https://www2.nchu.edu.tw/news-detail/id/39640"
"2017-04-14","【媒體報導】樹林大道Ｘ粉紅風鈴木 媲美日本大學浪漫神景","新浪新聞","https://www2.nchu.edu.tw/news-detail/id/39639"
"2017-04-13","【媒體報導】教育部鼓勵大學研發能量產業化 興大獲逾億元補助","自由時報","https://www2.nchu.edu.tw/news-detail/id/39608"
"2017-04-12","【媒體公關組】興大啟動產學研鏈結  核定經費全國第一","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39600"
"2017-04-11","【媒體報導】前瞻計畫公聽會 藍綠吵成一團","自由時報","https://www2.nchu.edu.tw/news-detail/id/39601"
"2017-04-11","【媒體報導】興大改建教職員宿舍 增建男宿","自由時報","https://www2.nchu.edu.tw/news-detail/id/39598"
"2017-04-11","【媒體報導】東勢木棉道 明年兼顧美景與後遺症","聯合報","https://www2.nchu.edu.tw/news-detail/id/39597"
"2017-04-10","【媒體公關組】興大二村男宿動土  預定2019年完工","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39587"
"2017-04-10","【媒體報導】川習會後展望》學者：華府將台美關係、美中關係脫鉤","自由時報","https://www2.nchu.edu.tw/news-detail/id/39579"
"2017-04-10","【媒體報導】臺中中學以上模範生 8旬阿嬤學到老","青年日報","https://www2.nchu.edu.tw/news-detail/id/39578"
"2017-04-10","【媒體報導】食安青年軍 市府邀學生協助把關","自由時報","https://www2.nchu.edu.tw/news-detail/id/39577"
"2017-04-06","【媒體報導】募兵前進校園 鼓勵學子獻身軍旅","青年日報","https://www2.nchu.edu.tw/news-detail/id/39562"
"2017-04-06","【媒體報導】青春不要「毒」 學子尬舞秀創意","青年日報","https://www2.nchu.edu.tw/news-detail/id/39561"
"2017-04-06","【媒體報導】習川會／川普算盤：蔡東杰》川普打北韓牌 意在經貿","中國時報","https://www2.nchu.edu.tw/news-detail/id/39560"
"2017-04-06","【媒體報導】金屬按摩技術 確保公共工程品質","經濟日報","https://www2.nchu.edu.tw/news-detail/id/39558"
"2017-04-06","【媒體報導】〈中部〉南屯百年老榕 染病頻落葉","自由時報","https://www2.nchu.edu.tw/news-detail/id/39557"
"2017-04-06","【媒體報導】〈中部〉花開稀疏 府會園道櫻花林道落漆","自由時報","https://www2.nchu.edu.tw/news-detail/id/39556"
"2017-04-06","【媒體報導】學者：慎防中國趁機吃台灣豆腐","自由時報","https://www2.nchu.edu.tw/news-detail/id/39555"
"2017-04-06","【學生投稿】「大學自治」不是掩護論文造假的遮羞布","風傳媒","https://www2.nchu.edu.tw/news-detail/id/39526"
"2017-03-29","【媒體報導】中科管理局 計畫辦公室揭牌","經濟日報","https://www2.nchu.edu.tw/news-detail/id/39507"
"2017-03-29","【媒體報導】裝蛋箱籃有風險？ 學者：孔洞死角洗不乾淨","自由時報","https://www2.nchu.edu.tw/news-detail/id/39506"
"2017-03-28","【媒體報導】嚴長壽奮力疾呼：台灣要有「以小事大」的智慧未來「受惠」或「受難」都是全民共同承擔","勁報","https://www2.nchu.edu.tw/news-detail/id/39500"
"2017-03-28","【媒體報導】前瞻計劃拚經濟？袁鶴齡：兩岸穩定更重要","中評社","https://www2.nchu.edu.tw/news-detail/id/39499"
"2017-03-28","【媒體報導】如果在自家屋頂裝上太陽能發電板，有機會用「碳權」賺錢嗎？環保專家解答","風傳媒","https://www2.nchu.edu.tw/news-detail/id/39498"
